category,title,description,resource,region,statusWord,message
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,eu-central-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,eu-north-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,us-east-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,us-east-2,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,us-west-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,us-west-2,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ca-central-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-central-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-west-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-west-2,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-west-3,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-north-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,eu-south-1,UNKNOWN,Unable to list DataBrew jobs: The security token included in the request is invalid.
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-northeast-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-northeast-2,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-southeast-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-southeast-2,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-south-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,sa-east-1,OK,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,ap-east-1,OK,Region is not enabled
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,Ensure that AWS Glue DataBrew jobs have encryption enabled for output files with desired encryption level.,N/A,af-south-1,UNKNOWN,Unable to list DataBrew jobs: The security token included in the request is invalid.
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,ap-northeast-2,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,Ensure that members created in Amazon Managed Blockchain are encrypted using desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,us-east-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,ap-northeast-2,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,eu-west-1,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
Managed Blockchain,Managed Blockchain Network Member CloudWatch Logs,Ensure that Amazon Managed Blockchain members have CloudWatch logs enabled.,N/A,eu-west-2,UNKNOWN,Unable to query for Managed Blockchain networks: The AWS Access Key Id needs a subscription for the service
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,us-east-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,us-east-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,us-west-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ca-central-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,eu-central-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,eu-west-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,eu-west-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,eu-west-3,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-northeast-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-northeast-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-southeast-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-southeast-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-south-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,sa-east-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,eu-south-1,UNKNOWN,Unable to list DocumentDB clusters: The security token included in the request is invalid.
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-east-1,OK,Region is not enabled
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,ap-south-2,UNKNOWN,Unable to list DocumentDB clusters: The security token included in the request is invalid.
DocumentDB,DocumentDB Cluster Encrypted,Ensure that data at-rest in encrypted in AWS DocumentDB clusters using desired encryption level.,N/A,me-central-1,UNKNOWN,Unable to list DocumentDB clusters: The security token included in the request is invalid.
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,us-east-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,us-east-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,us-west-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ca-central-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,eu-central-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,eu-west-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,eu-west-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,eu-west-3,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ap-northeast-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ap-northeast-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ap-southeast-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ap-southeast-2,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,ap-south-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,sa-east-1,OK,No DocumentDB clusters found
DocumentDB,DocumentDB Has Tags,Ensure that AWS DocumentDB clusters have tags associated.,N/A,eu-south-1,UNKNOWN,Unable to list DocumentDB clusters: The security token included in the request is invalid.
